uid,article_count,articles,coordinate,e_description,e_title,f_count,is_node,latitude,location,longitude,mp_count,year_range,food,masterpiece
281,96,"《和陶怨诗示庞邓》
《和陶十一首》
《和陶六首》
《入寺》
《与方南圭十四首》
《到昌化军谢表》
《过海得子由书》
《籴米》
《夜梦》
《十二月十七日夜坐达晓寄子由》
《和陶九首》
《纵笔》
《与张景温二首》
《次韵子由三首·东亭》
《独觉》
《黎檬子》
《西江月》
《和陶二首》
《闻子由瘦》
《谒金门》
《和陶田舍始春怀古二首》
《和陶》
《辨漆叶青黏散方》
《儋耳山》
《客俎经旬无肉又子由劝不读书萧然清坐乃无一事》
《记海南菊》
《谪居三适三首·旦起理发》
《行琼儋间肩舆坐睡梦中得句云……》
《与张逢六首》
《和陶四首》
《次韵子由月季花再生》
《和陶赴假江陵夜行》
《过于海舶得迈寄书酒作诗……》
《书》
《处子再生》
《观棋》
《酒子赋》
《孟嘉与谢安石相若》
《天庆观乳泉赋》
《王述谓子痴》
《书海南风土》
《陆道士墓志铭》
《与程秀才三首》
《过子忽出新意以山芋作玉糁羹……》
《书筮》
《书北极灵签》
《王衍之死》
《渊明无弦琴》
《卫瓘拊床》
《与郑靖老四首》
《次韵子由》
《郗方回郗嘉宾父子事》
《书董京诗》
《与友人一首》
《海南人不作寒食而以上巳上冢……》
《书柳子厚诗》
《书药方赠民某君》
《书郭文语》
《石崇婢知人》
《桄榔庵铭》
《菜羹赋》
《上元夜过赴儋守召独坐有感》
《庾亮不从孔坦陶回言》
《炼枲耳霜法》
《夏侯玄论乐毅》
《与范元长十三首》
《刘伯伦非达》
《书鲍静传》
《宥老楮》
《书王太尉送行诗后》
《沉香山子赋》
《裴頠之谄》
《借前韵贺子由生第四孙斗老》
《试笔自书》
《荆轲卫生》
《和陶西田获早稻》
《与侄孙元老四首》
《除夕访子野食烧芋戏作》
《书徐则事》
《和陶》
《众妙堂记》
《去岁与子野游逍遥堂日欲没……》
《跋子由老子解后》
《阮籍》
《与程全父十二首》
《和陶使都经钱溪》
《海漆录》
《晋宋之君与臣下争善》
《祭柳仲远文二首》
《晋武娶妇》
《新居》
《与张逢六首》
《治齿痛方》
《记藷米》
《贵戚专杀》
《益智录》","[4665, 5987]",1097年，苏轼又被贬至儋州（今海南省儋州市）。初到儋州时无地可住，苏轼就在官舍暂住。不久，当地人为他建了三间房屋，苏轼将其命名为桄榔庵。,再贬海南,4,0,19.52708,儋州,109.5871,1,1097-1098年,"[{'f_title': '《闻子由瘦》', 'f_name': '薯蓣、蝙蝠、老鼠、蛤蟆', 'f_content': '五日一见花猪肉，十日一遇黄鸡粥。\n土人顿顿食藷芋，荐以薰鼠烧蝙蝠。\n旧闻蜜唧尝呕吐，稍近虾蟆缘习俗。\n十年京国厌肥羜，日日烝花压红玉。\n……', 'f_description': '“海南本地人常吃薯蓣、老鼠、蝙蝠、蜜唧，我第一次吃的时候很不习惯，都吐了。但现在慢慢习惯了，还挺好吃的。”', 'is_long': 0}, {'f_title': '《除夕，访子野食烧芋，戏作》', 'f_name': '芋子', 'f_content': '松风溜溜作春寒，伴我饥肠响夜阑。\n牛粪火中烧芋子，山人更吃懒残残。', 'f_description': '', 'is_long': 0}, {'f_title': '《过子忽出新意，以山芋作玉糁羹，色香味皆奇绝。天上酥陀则不可知，人间决无此味也》', 'f_name': '玉糁羹', 'f_content': '香似龙涎仍酽白，味如牛乳更全清。\n莫将南海金齑脍，轻比东坡玉糁羹。', 'f_description': '', 'is_long': 0}, {'f_title': '《菜羹赋》', 'f_name': '野菜粥', 'f_content': '……\n汲幽泉以揉濯，搏露叶与琼根。\n爨鉶錡以膏油，泫融液而流津。 \n汤蒙蒙如松风，投糁豆而谐匀。\n覆陶瓯之穹崇，谢搅触之烦勤。\n屏醯酱之厚味，却椒桂之芳辛。\n水初耗而釜泣，火增壮而力均。\n滃嘈杂而麋溃，信净美而甘分。\n……', 'f_description': '', 'is_long': 0}]","[{'mp_title': '《西江月·黄州中秋》', 'mp_content': '世事一场大梦，人生几度秋凉。夜来风叶已鸣廊，看取眉头鬓上。\n\n酒贱常愁客少，月明多被云妨。中秋谁与共孤光，把盏凄然北望。', 'mp_description': '', 'is_long': 1}]"
282,1,《张文潜言治眼齿》,"[4745, 5897]",1097年，苏轼又被贬至儋州（今海南省儋州市）。初到儋州时无地可住，苏轼就在官舍暂住。不久，当地人为他建了三间房屋，苏轼将其命名为桄榔庵。,再贬海南,0,0,20.05006,海口,110.2064,0,1098年,,
283,39,"《减字木兰花·己卯儋耳春词》
《纵笔三首》
《书城北放鱼》
《与赵梦得二首》
《和陶王抚军座送客》
《十八大阿罗汉颂》
《书付过》
《贫家净扫地》
《赠郑清叟秀才》
《与郑靖老四首》
《书潘衡墨》
《食蚝》
《书柳子厚诗》
《书上元夜游》
《苍耳录》
《答刘沔都曹书》
《四神丹说》
《马正卿守节》
《黍麦说》
《老杜诗与吴道子画》
《书海南墨》
《与范元长十三首》
《书杜子美诗后》
《用过韵冬至与诸生饮酒》
《踏青游》
《与侄孙元老四首》
《与程全父十二首》
《和陶》
《记海南作墨》
《被酒独行遍至子云威徽先觉四黎之舍三首》
《记松》
《学龟息法》
《与姜唐佐秀才六首》
《与赵梦得一首》
《书谤》
《子由生日》
《书赠游浙僧》
《倦夜》
《书杜子美诗》","[4665, 5987]",1097年，苏轼又被贬至儋州（今海南省儋州市）。初到儋州时无地可住，苏轼就在官舍暂住。不久，当地人为他建了三间房屋，苏轼将其命名为桄榔庵。,再贬海南,2,0,19.52708,儋州,109.5871,1,1099年,"[{'f_title': '《食蚝》', 'f_name': '生蚝', 'f_content': '己卯冬至前二日，海蛮献蠔。剖之，得数升，肉与浆入水，与酒并煮，食之甚美，未始有也。又取其大者炙热，正尔啖嚼，又益□煮者。海国食□蟹□螺八足鱼，岂有献□。每戒过子慎勿说，恐北方君子闻之，争欲为东坡所为，求谪海南，分我此美也！', 'f_description': '“蒸生蚝的时候放点酒，从来没这么好吃过。老弟啊，可千万别告诉你身边那些在京当官的同事，不然他们也来海南抢我生蚝吃了！”', 'is_long': 1}, {'f_title': '《纵笔三首 其三》', 'f_name': '吃货观点', 'f_content': '北船不到米如珠，醉饱萧条半月无。\n明日东家当祭灶，只鸡斗酒定膰吾。', 'f_description': '“北方的运粮船还没来，现在米价很贵，肚子好饿，半个月没吃饱喝足了。好在明天就是祭灶日，家家都在宰鸡，烤肉，备酒，终于能敞开吃一回了！”', 'is_long': 0}]","[{'mp_title': '《书上元夜游》', 'mp_content': '吾平生遭口语无数，盖生时与韩退之相似。吾命在斗间，而退之身在宫焉。故其诗曰：“我生之辰，月宿直斗。”且曰：“无善声以闻，恶声以扬。”今谤吾者，或云：“死”，或云“仙”。退之之言，良非虚耳。', 'mp_description': '“我这一辈子跟韩愈一样，老有人背后说我坏话。韩愈是摩羯座，我也是摩羯座，想来想去都是摩羯座害了我。”', 'is_long': 1}]"
284,39,"《韶州月华寺题梁》
《题逸少书三首》
《邳彤汉之元臣》
《与朱行中十首》
《李伯时画其弟亮工》
《元成诏语》
《与冯祖仁十一首》
《广心斋铭》
《疑二王书》
《思君子也君子抱道且殆……》
《直不疑买金偿亡》
《狄韶州煮蔓菁芦菔羹》
《题法帖二》
《次韵韶守狄大夫见赠二首》
《霍光疏昌邑王之罪》
《与陈公密三首》
《史彦辅论黄霸》
《南华寺六祖塔功德疏》
《西汉风俗谄媚》
《与陈承务二首》
《题晋武书》
《自述》
《跋陈隐居书》
《书程全父诗后》
《题冯通直明月湖诗后》
《书冯祖仁父诗后》
《梁统议法》
《赵充国用心可重》
《卫青奴才》
《与李惟熙一首》
《书舟中作字》
《汉武帝巫蛊事》
《书曹子建》
《广州东莞县资福寺舍利塔铭》
《书堂屿》
《记与君谟论书》
《追和沈辽赠南华诗》
《传神记》
《窦婴田鼢》","[5183, 5079]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,1,1,24.81617,韶关,113.6038,1,1100年,"[{'f_title': '《狄韶州煮蔓菁芦菔羹》', 'f_name': '东坡羹', 'f_content': '我昔在田间，寒庖有珍烹。\n常支折脚鼎，自煮花蔓菁。\n中年失此味，想像如隔生。\n谁知南岳老，解作东坡羹。\n中有芦菔根，尚含晓露清。\n勿语贵公子，从渠醉膻腥。', 'f_description': '“将白菜、萝卜等洗净切碎去汁，放入煮沸的水中，再加生米、生姜——一碗东坡羹就做好了。”', 'is_long': 0}]","[{'mp_title': '《鹧鸪天》（林断山明竹隐墙）', 'mp_content': '林断山明竹隐墙，乱蝉衰草小池塘。翻空白鸟时时见，照水红蕖细细香。\n\n村舍外，古城旁，杖藜徐步转斜阳。殷勤昨夜三更雨，又得浮生一日凉。', 'mp_description': '', 'is_long': 1}]"
285,14,"《与程怀立六首》
《谢复赐看坟寺表》
《与朱行中十首》
《次韵郑介夫二首》
《与范元长十三首》
《与冯祖仁十一首》
《祭吴子野文》
《答彭贺州启》
《答陈传道五首》
《答丁连州朝奉启》
《何公桥铭》
《何公桥》
《与李亮工六首》
《提举玉局观谢表》","[5159, 5186]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,0,0,24.19196,英德,113.4215,0,1100年,,
286,5,"《与谢民师推官书》
《清远舟中寄耘老》
《游广陵寺题名》
《与孙叔静三首》
《自海南归过清远峡宝林寺敬赞禅月所画十八大阿罗汉·第一宾度罗跋啰堕尊者》","[5113, 5273]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,0,0,23.68824,清远,113.0626,0,1100年,,
287,20,"《书王进叔所蓄琴》
《东莞资福堂老柏再生赞》
《往年宿瓜步梦中得小绝录示谢民师》
《答李端叔十首》
《与知监宣义一首》
《与钱济明十六首》
《书赠孙叔静》
《与黄洞秀才二首》
《广州何道士众妙堂》
《与郑靖老四首》
《与孙静叔三首》
《与李亮工六首》
《书王公峡中诗刻后》
《韦偃牧马图》
《与孙叔静三首》
《和黄秀才鉴空阁》
《与程怀立六首》
《资福白长老真赞》
《将至广州用过韵寄迈迨二子》
《广州东莞县资福禅寺罗汉阁记》","[5140, 5368]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,0,0,23.13531,广州,113.2708,0,1100年,,
288,2,"《书赠邵道士》
《与范元长十三首》","[4884, 5308]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,0,0,23.48287,梧州,111.2856,0,1100年,,
289,4,"《书韩干二马》
《藤州江上夜起对月赠邵道士》
《书秦少游挽词后》
《送鲜于都曹归蜀灌口旧居》","[4837, 5326]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,0,0,23.38088,藤县,110.9215,0,1100年,,
290,1,《与范元长十三首》,"[4791, 5414]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,0,0,22.8637,容县,110.5644,0,1100年,,
291,1,《与范元长十三首》,"[4732, 5748]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,0,0,20.92012,雷州,110.1031,0,1100年,,
292,2,"《与冯大钧二首》
《伏波将军庙碑》","[4742, 5849]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,0,0,20.33276,徐闻,110.1815,0,1100年,,
293,6,"《约吴远游与姜君弼吃蕈馒头》
《端砚铭》
《双井白龙》
《六月二十日夜渡海》
《泂酌亭》
《琼州惠通泉记》","[4765, 5904]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,1,0,20.00965,琼山,110.3608,0,1100年,"[{'f_title': '《约吴远游与姜君弼吃蕈馒头》', 'f_name': '馅饼、馒头', 'f_content': '天下风流笋饼餤，人间济楚蕈馒头。\n事须莫与谬汉吃，送与麻田吴远游。', 'f_description': '', 'is_long': 0}]",
294,86,"《唐制乐律》
《若稽古说》
《五色雀》
《静常斋记》
《与文之秀才一首》
《书柳子厚后》
《士燮论》
《醉中题鲛绡诗》
《王僧虔胡广美恶》
《庚辰岁正月十二日天门冬酒熟予自漉之且漉且尝遂以大醉二首》
《金刚经报》
《蜀盐说》
《与范元长十三首》
《乌说》
《郗超小人之孝》
《黎子明父子》
《葛延之赠龟冠》
《与姜唐佐秀才六首》
《金谷说》
《减字木兰花·以大琉璃杯劝王仲翁》
《与张逢六首》
《与何德顺二首》
《寒具》
《峻灵王庙碑》
《书渊明诗后》
《别海南黎民表》
《尧桀之民》
《题柳子厚诗二首》
《书黄鲁直诗后二首》
《书渊明述史章后》
《礼论》
《次韵子由赠吴子野先生二绝句》
《与罗秘校四首》
《齐高帝欲等金土之价》
《张仪欺楚》
《题所作书易传论语说》
《庚辰岁人日作时闻黄河已复北流老臣旧数论此今斯言乃验二首》
《唐允从论青苗》
《答海上翁》
《自题别海南黎子云诗》
《刘沈认屐》
《汲江煎茶》
《赠李兕彦威秀才》
《安期生》
《广利王召》
《书渊明诗二首》
《刘贡父戏介甫》
《自书陶渊明“结庐在人境”诗并跋》
《八佾说》
《书张长史书法》
《宋襄公论》
《论书》
《题大江东去后》
《追和戊寅岁上元》
《蜡说》
《儋耳》
《答秦太虚七首》
《崔浩占星》
《司命宫杨道士息轩》
《脉说》
《和陶郭主簿二首》
《和陶始经曲阿》
《诗论》
《题过所画枯木竹石三首》
《春秋论》
《寿禅师放生》
《艾子杂说》
《偶书二首》
《五君子说》
《过黎君郊居》
《书论》
《记袁宏论佛》
《紫霞洞》
《论食》
《思子台赋》
《记养黄中》
《老饕赋》
《付过二首》
《治暴下法》
《金盐说》
《尸说》
《宋杀王彧》
《书桃竹》
《书柳子厚诗后》
《商人赏罚》
《杂书琵琶二首》","[4665, 5987]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,2,0,19.52708,儋州,109.5871,1,1100年,"[{'f_title': '《记三养》', 'f_name': '吃货观点', 'f_content': '东坡居士自今日以往，不过一爵一肉。有尊客，盛馔则三之，可损不可增。有召我者，预以此先之，主人不从而过是者，乃止。一曰安分以养福，二曰宽胃以养气，三曰省费以养财。元符三年八月。', 'f_description': '“我苏东坡，从今天开始，每顿饭只喝一爵酒，只吃一种肉。即便有客人来，也不能超过三爵酒、三种肉。如果有人请我吃饭，也请按照这个标准执行！我今天就把话撂这儿，元符三年八月。”', 'is_long': 1}, {'f_title': '《老饕赋》', 'f_name': '猪颈后肉、醉蟹、樱桃蜜、杏仁浆、蛤蜊', 'f_content': '……尝项上之一脔，嚼霜前之两螯。烂樱珠之煎蜜，滃杏酪之蒸羔。蛤半熟而含酒，蟹微生而带糟。盖聚物之大美，以养吾之老饕。……', 'f_description': '“小猪颈后的那一块肉最好吃；霜冻前的螃蟹最肥美；蜜饯樱桃真好喝；杏蒸羊羔非常香；蛤蜊蒸到半熟最适合当下酒菜；螃蟹和酒糟一起蒸到九分熟最好吃。”', 'is_long': 1}]","[{'mp_title': '《退之平生多得谤誉》', 'mp_content': '退之诗云：“我生之辰，月宿南斗。”乃知退之磨蝎为身宫，而仆乃以磨蝎为命，平生多得谤誉，殆是同病也。', 'mp_description': '“韩愈是摩羯座的，我也是摩羯座的；韩愈一辈子都不得志，我也不得志。我知道了，摩羯座有毒。”', 'is_long': 1}]"
295,3,"《与赵梦得二首》
《余来儋耳得吠狗曰乌嘴……》
《澄迈驿通潮阁二首》","[4720, 5950]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,0,0,19.7444,澄迈,110.0114,0,1100年,,
296,1,《自雷适廉宿于兴廉村净行院》,"[4751, 5668]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,0,0,21.38308,遂溪,110.2566,0,1100年,,
297,17,"《谢量移永州表》
《梅圣俞之客欧阳晦夫使工画茅庵己居其中……》
《瓶笙》
《记合浦老人语》
《合浦愈上人以诗名岭外将访道南岳……》
《书合浦舟行》
《廉州龙眼质味殊绝可敌荔支》
《与郑靖老四首》
《答李端叔十首》
《自书与李光道并跋》
《与欧阳晦夫二首》
《琴枕》
《跋希白书》
《跋张广州书》
《与欧阳晦夫一首》
《题廉州清乐轩》
《臞仙帖》","[4617, 5620]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,2,0,21.66719,合浦,109.2137,0,1100年,"[{'f_title': '《留别廉守》', 'f_name': '糕点', 'f_content': '编萑以苴猪，墐涂以涂之。\n小饼如嚼月，中有酥与饴。\n悬知合浦人，长诵东坡诗。\n好在真一酒，为我醉宗资。', 'f_description': '', 'is_long': 0}, {'f_title': '《廉州龙眼质味殊绝可敌荔支》', 'f_name': '龙眼', 'f_content': '龙眼与荔支，异出同父祖。\n端如甘与橘，未易相可否。\n异哉西海滨，琪树罗玄圃。\n累累似桃李，一一流膏乳。\n坐疑星陨空，又恐珠还浦。\n图经未尝说，玉食远莫数。\n独使皴皮生，弄色映雕俎。\n蛮荒非汝辱，幸免妃子污。', 'f_description': '', 'is_long': 0}]",
298,1,《追荐秦少游疏》,"[4716, 5515]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,0,0,22.27873,博白,109.9828,0,1100年,,
299,1,《与欧阳元老一首》,"[4743, 5449]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,0,0,22.66066,玉林,110.1874,0,1100年,,
300,1,《三涧岩题名》,"[4949, 5365]",1100年，宋徽宗即位，向太后垂帘听政，大赦，命苏轼北还。,三落三起,0,0,23.14944,德庆,111.7921,0,1100年,,
301,9,"《与章致平二首》
《自题金山画像》
《跋柳闳后》
《自书诗并跋》
《无题》
《荐苏子容功德疏》
《与米元章二十八首》
《过金山寺一首》
《醮上帝青词三首》","[5933, 3813]",1101年五月行至真州，因冷饮过度，下痢不止，又误服黄芪，结果病情恶化，“齿间出血如蚯蚓者无数”，七月二十八日于常州孙氏馆病卒，享年六十四岁。由弟苏辙归葬于郏县小峨眉山（汝州郏城县钓台乡上瑞里）。南宋宋孝宗追赠谥号“文忠”。,常州去世,0,1,32.19569,镇江,119.4315,0,1101年,,
